Wadat   ;Emp;Nbr     ;Empt2   ;Mat               ;Wrk ;Empt3           ;Qty        ;Empt4;Kunnr          ;mvtext                                  ;Vbeln     ;Vbeln1    ;Pcki;Nbrtu     ;Empt5                          ;mvtext1                                 ;Posnr ;Empt6                                                  ;Koli;
00000000;   ;        ;        ;1412219           ;2360;                ;00000000001;     ;0000215909     ;                                        ;2105387025;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1414111           ;2360;                ;00000000001;     ;0000215909     ;                                        ;2105387025;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;1414112           ;2360;                ;00000000001;     ;0000215909     ;                                        ;2105387025;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1416130           ;2360;                ;00000000032;     ;0000215909     ;                                        ;2105387025;          ;    ;          ;                               ;                                        ;000007;                                                       ;  0 ;
00000000;   ;        ;        ;1418103           ;2360;                ;00000000010;     ;0000215909     ;                                        ;2105387025;          ;    ;          ;                               ;                                        ;000008;                                                       ;  0 ;
00000000;   ;        ;        ;1418123           ;2360;                ;00000000001;     ;0000215909     ;                                        ;2105387025;          ;    ;          ;                               ;                                        ;000009;                                                       ;  0 ;
00000000;   ;        ;        ;1418140           ;2360;                ;00000000027;     ;0000215909     ;                                        ;2105387025;          ;    ;          ;                               ;                                        ;000010;                                                       ;  0 ;
00000000;   ;        ;        ;8412159           ;2362;                ;00000000001;     ;0000215909     ;                                        ;2105387026;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
20180614;   ;面457447;        ;1411602           ;2360;                ;00000011520;     ;0000214209     ;                                        ;2105386569;8008445905;    ;IAE-9052 /;                               ;                                        ;000001;                                                       ; 96 ;
20180614;   ;面457449;        ;1212123           ;2360;                ;00000000100;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000001;                                                       ;130 ;
20180614;   ;面457449;        ;2311101           ;2360;                ;00000000360;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000002;                                                       ;130 ;
20180614;   ;面457449;        ;2311102           ;2360;                ;00000000120;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000003;                                                       ;130 ;
20180614;   ;面457449;        ;2311103           ;2360;                ;00000000480;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000004;                                                       ;130 ;
20180614;   ;面457449;        ;2311105           ;2360;                ;00000000080;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000005;                                                       ;130 ;
20180614;   ;面457449;        ;9254302           ;2360;                ;00000000180;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000006;                                                       ;130 ;
20180614;   ;面457449;        ;9254307           ;2360;                ;00000000036;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000008;                                                       ;130 ;
20180614;   ;面457449;        ;9254311           ;2360;                ;00000000084;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000010;                                                       ;130 ;
20180614;   ;面457449;        ;9254312           ;2360;                ;00000000036;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000012;                                                       ;130 ;
20180614;   ;面457449;        ;9255201           ;2360;                ;00000000072;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000014;                                                       ;130 ;
20180614;   ;面457449;        ;9255202           ;2360;                ;00000000072;     ;0000103132     ;                                        ;2105386754;8008446005;    ;EKB-1074 /;                               ;                                        ;000016;                                                       ;130 ;
20180614;   ;面457450;        ;1461208           ;2360;                ;00000000072;     ;0000103132     ;                                        ;2105386755;8008446004;    ;EKB-1074 /;                               ;                                        ;000001;                                                       ;  3 ;
20180614;   ;面457448;        ;9254301           ;2360;                ;00000001296;     ;0000210933     ;                                        ;2105387020;8008445989;    ;IAE-6735 /;                               ;                                        ;000001;                                                       ;288 ;
20180614;   ;面457448;        ;9254302           ;2360;                ;00000001296;     ;0000210933     ;                                        ;2105387020;8008445989;    ;IAE-6735 /;                               ;                                        ;000003;                                                       ;288 ;
20180614;   ;面457448;        ;9254303           ;2360;                ;00000000864;     ;0000210933     ;                                        ;2105387020;8008445989;    ;IAE-6735 /;                               ;                                        ;000005;                                                       ;288 ;
20180614;   ;面457451;        ;1412219           ;2360;                ;00000000001;     ;0000214937     ;                                        ;2105387028;8008447708;    ;0000000564;                               ;                                        ;000001;                                                       ;  1 ;
20180614;   ;面457452;        ;1251101           ;2360;                ;00000000240;     ;0000143262     ;                                        ;2105387342;8008450129;    ;0000000565;                               ;                                        ;000001;                                                       ;120 ;
20180614;   ;面457452;        ;1251103           ;2360;                ;00000000240;     ;0000143262     ;                                        ;2105387342;8008450129;    ;0000000565;                               ;                                        ;000002;                                                       ;120 ;
20180615;   ;面457477;        ;1212193           ;2360;                ;00000000010;     ;0000214303     ;                                        ;2105386570;8008446159;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  2 ;
20180615;   ;面457477;        ;1462116           ;2360;                ;00000000024;     ;0000214303     ;                                        ;2105386570;8008446159;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  2 ;
20180615;   ;面457478;        ;9254301           ;2360;                ;00000000012;     ;0000214303     ;                                        ;2105386571;8008446160;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  2 ;
20180615;   ;面457478;        ;9254302           ;2360;                ;00000000012;     ;0000214303     ;                                        ;2105386571;8008446160;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  2 ;
20180615;   ;面457464;        ;1122106           ;2360;                ;00000000032;     ;0000215131     ;                                        ;2105386619;8008446099;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ; 22 ;
20180615;   ;面457464;        ;1122173           ;2360;                ;00000000008;     ;0000215131     ;                                        ;2105386619;8008446099;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ; 22 ;
20180615;   ;面457464;        ;1182101           ;2360;                ;00000000024;     ;0000215131     ;                                        ;2105386619;8008446099;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ; 22 ;
20180615;   ;面457464;        ;1212123           ;2360;                ;00000000030;     ;0000215131     ;                                        ;2105386619;8008446099;    ;NXA-2542 /;                               ;                                        ;000004;                                                       ; 22 ;
20180615;   ;面457464;        ;2241108           ;2360;                ;00000000024;     ;0000215131     ;                                        ;2105386619;8008446099;    ;NXA-2542 /;                               ;                                        ;000005;                                                       ; 22 ;
20180615;   ;面457464;        ;9255201           ;2360;                ;00000000060;     ;0000215131     ;                                        ;2105386619;8008446099;    ;NXA-2542 /;                               ;                                        ;000006;                                                       ; 22 ;
20180615;   ;面457464;        ;9255202           ;2360;                ;00000000060;     ;0000215131     ;                                        ;2105386619;8008446099;    ;NXA-2542 /;                               ;                                        ;000008;                                                       ; 22 ;
20180615;   ;面457463;        ;1212301           ;2360;                ;00000000080;     ;0000215131     ;                                        ;2105386620;8008446098;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  8 ;
20180615;   ;面457472;        ;1182101           ;2360;                ;00000000012;     ;0000206472     ;                                        ;2105386632;8008446147;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  2 ;
20180615;   ;面457472;        ;1182201           ;2360;                ;00000000024;     ;0000206472     ;                                        ;2105386632;8008446147;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  2 ;
20180615;   ;面457467;        ;1183101           ;2360;                ;00000000012;     ;0000215151     ;                                        ;2105386633;8008446142;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  1 ;
20180615;   ;面457468;        ;1461703           ;2360;                ;00000000024;     ;0000215151     ;                                        ;2105386634;8008446144;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  3 ;
20180615;   ;面457468;        ;1462114           ;2360;                ;00000000024;     ;0000215151     ;                                        ;2105386634;8008446144;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  3 ;
20180615;   ;面457468;        ;9461906           ;2360;                ;00000000014;     ;0000215151     ;                                        ;2105386634;8008446144;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  3 ;
20180615;   ;面457474;        ;1212301           ;2360;                ;00000000060;     ;0000215743     ;                                        ;2105386637;8008446149;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  8 ;
20180615;   ;面457474;        ;1461208           ;2360;                ;00000000024;     ;0000215743     ;                                        ;2105386637;8008446149;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  8 ;
20180615;   ;面457474;        ;1462111           ;2360;                ;00000000024;     ;0000215743     ;                                        ;2105386637;8008446149;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  8 ;
20180615;   ;面457475;        ;1252141           ;2360;                ;00000000012;     ;0000215743     ;                                        ;2105386638;8008446150;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  9 ;
20180615;   ;面457475;        ;2241108           ;2360;                ;00000000036;     ;0000215743     ;                                        ;2105386638;8008446150;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  9 ;
20180615;   ;面457475;        ;2242115           ;2360;                ;00000000014;     ;0000215743     ;                                        ;2105386638;8008446150;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  9 ;
20180615;   ;面457475;        ;2242120           ;2360;                ;00000010000;     ;0000215743     ;                                        ;2105386638;8008446150;    ;NXA-2542 /;                               ;                                        ;000004;                                                       ;  9 ;
20180615;   ;面457475;        ;9254302           ;2360;                ;00000000012;     ;0000215743     ;                                        ;2105386638;8008446150;    ;NXA-2542 /;                               ;                                        ;000005;                                                       ;  9 ;
20180615;   ;面457475;        ;9254311           ;2360;                ;00000000012;     ;0000215743     ;                                        ;2105386638;8008446150;    ;NXA-2542 /;                               ;                                        ;000007;                                                       ;  9 ;
20180615;   ;面457482;        ;1182101           ;2360;                ;00000000012;     ;0000215850     ;                                        ;2105386639;8008446117;    ;NXA-4552 /;                               ;                                        ;000001;                                                       ;  5 ;
20180615;   ;面457482;        ;1182201           ;2360;                ;00000000048;     ;0000215850     ;                                        ;2105386639;8008446117;    ;NXA-4552 /;                               ;                                        ;000002;                                                       ;  5 ;
20180615;   ;面457482;        ;9254301           ;2360;                ;00000000012;     ;0000215850     ;                                        ;2105386639;8008446117;    ;NXA-4552 /;                               ;                                        ;000003;                                                       ;  5 ;
20180615;   ;面457482;        ;9254302           ;2360;                ;00000000012;     ;0000215850     ;                                        ;2105386639;8008446117;    ;NXA-4552 /;                               ;                                        ;000005;                                                       ;  5 ;
20180615;   ;面457480;        ;1102108           ;2360;                ;00000000018;     ;0000215199     ;                                        ;2105386642;8008446180;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  4 ;
20180615;   ;面457480;        ;1182101           ;2360;                ;00000000012;     ;0000215199     ;                                        ;2105386642;8008446180;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  4 ;
20180615;   ;面457480;        ;9254302           ;2360;                ;00000000012;     ;0000215199     ;                                        ;2105386642;8008446180;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  4 ;
20180615;   ;面457480;        ;9254307           ;2360;                ;00000000012;     ;0000215199     ;                                        ;2105386642;8008446180;    ;NXA-2542 /;                               ;                                        ;000005;                                                       ;  4 ;
20180615;   ;面457479;        ;1462111           ;2360;                ;00000000024;     ;0000215199     ;                                        ;2105386643;8008446178;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  4 ;
20180615;   ;面457479;        ;1462114           ;2360;                ;00000000048;     ;0000215199     ;                                        ;2105386643;8008446178;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  4 ;
20180615;   ;面457479;        ;1462116           ;2360;                ;00000000024;     ;0000215199     ;                                        ;2105386643;8008446178;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  4 ;
20180615;   ;面457470;        ;1121202           ;2360;                ;00000000024;     ;0000215852     ;                                        ;2105386646;8008446143;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  3 ;
20180615;   ;面457470;        ;1621001           ;2360;                ;00000000001;     ;0000215852     ;                                        ;2105386646;8008446143;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  3 ;
20180615;   ;面457470;        ;9254301           ;2360;                ;00000000012;     ;0000215852     ;                                        ;2105386646;8008446143;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  3 ;
20180615;   ;面457461;        ;1102108           ;2360;                ;00000000036;     ;0000215177     ;                                        ;2105386674;8008446125;    ;NXA-1283 /;                               ;                                        ;000001;                                                       ;  6 ;
20180615;   ;面457461;        ;1182101           ;2360;                ;00000000012;     ;0000215177     ;                                        ;2105386674;8008446125;    ;NXA-1283 /;                               ;                                        ;000002;                                                       ;  6 ;
20180615;   ;面457461;        ;9254301           ;2360;                ;00000000036;     ;0000215177     ;                                        ;2105386674;8008446125;    ;NXA-1283 /;                               ;                                        ;000003;                                                       ;  6 ;
20180615;   ;面457460;        ;1212193           ;2360;                ;00000000010;     ;0000215177     ;                                        ;2105386675;8008446124;    ;NXA-1283 /;                               ;                                        ;000001;                                                       ;  7 ;
20180615;   ;面457460;        ;1461604           ;2360;                ;00000000024;     ;0000215177     ;                                        ;2105386675;8008446124;    ;NXA-1283 /;                               ;                                        ;000002;                                                       ;  7 ;
20180615;   ;面457460;        ;1462111           ;2360;                ;00000000048;     ;0000215177     ;                                        ;2105386675;8008446124;    ;NXA-1283 /;                               ;                                        ;000003;                                                       ;  7 ;
20180615;   ;面457460;        ;1462114           ;2360;                ;00000000024;     ;0000215177     ;                                        ;2105386675;8008446124;    ;NXA-1283 /;                               ;                                        ;000004;                                                       ;  7 ;
20180615;   ;面457460;        ;2071106           ;2360;                ;00000000006;     ;0000215177     ;                                        ;2105386675;8008446124;    ;NXA-1283 /;                               ;                                        ;000005;                                                       ;  7 ;
20180615;   ;面457458;        ;2242123           ;2360;                ;00000015000;     ;0000215696     ;                                        ;2105386697;8008446089;    ;IAE-8810 /;                               ;                                        ;000001;                                                       ;  3 ;
20180615;   ;面457456;        ;1102108           ;2360;                ;00000000018;     ;0000215878     ;                                        ;2105386698;8008446087;    ;IAE-8810 /;                               ;                                        ;000001;                                                       ;  9 ;
20180615;   ;面457456;        ;1102109           ;2360;                ;00000000018;     ;0000215878     ;                                        ;2105386698;8008446087;    ;IAE-8810 /;                               ;                                        ;000002;                                                       ;  9 ;
20180615;   ;面457456;        ;1107101           ;2360;                ;00000000012;     ;0000215878     ;                                        ;2105386698;8008446087;    ;IAE-8810 /;                               ;                                        ;000003;                                                       ;  9 ;
20180615;   ;面457456;        ;9254301           ;2360;                ;00000000012;     ;0000215878     ;                                        ;2105386698;8008446087;    ;IAE-8810 /;                               ;                                        ;000004;                                                       ;  9 ;
20180615;   ;面457456;        ;9254302           ;2360;                ;00000000012;     ;0000215878     ;                                        ;2105386698;8008446087;    ;IAE-8810 /;                               ;                                        ;000006;                                                       ;  9 ;
20180615;   ;面457456;        ;9255201           ;2360;                ;00000000024;     ;0000215878     ;                                        ;2105386698;8008446087;    ;IAE-8810 /;                               ;                                        ;000008;                                                       ;  9 ;
20180615;   ;面457456;        ;9255202           ;2360;                ;00000000024;     ;0000215878     ;                                        ;2105386698;8008446087;    ;IAE-8810 /;                               ;                                        ;000010;                                                       ;  9 ;
20180615;   ;面457454;        ;1102108           ;2360;                ;00000000036;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000001;                                                       ; 46 ;
20180615;   ;面457454;        ;1122106           ;2360;                ;00000000016;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000002;                                                       ; 46 ;
20180615;   ;面457454;        ;1211106           ;2360;                ;00000000042;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000003;                                                       ; 46 ;
20180615;   ;面457454;        ;1621001           ;2360;                ;00000000010;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000004;                                                       ; 46 ;
20180615;   ;面457454;        ;2241108           ;2360;                ;00000000072;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000005;                                                       ; 46 ;
20180615;   ;面457454;        ;2242101           ;2360;                ;00000000016;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000006;                                                       ; 46 ;
20180615;   ;面457454;        ;2242103           ;2360;                ;00000000032;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000007;                                                       ; 46 ;
20180615;   ;面457454;        ;2242107           ;2360;                ;00000000048;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000008;                                                       ; 46 ;
20180615;   ;面457454;        ;9254301           ;2360;                ;00000000072;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000009;                                                       ; 46 ;
20180615;   ;面457454;        ;9254302           ;2360;                ;00000000096;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000011;                                                       ; 46 ;
20180615;   ;面457454;        ;9254303           ;2360;                ;00000000048;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000013;                                                       ; 46 ;
20180615;   ;面457454;        ;9254308           ;2360;                ;00000000024;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000017;                                                       ; 46 ;
20180615;   ;面457454;        ;9254313           ;2360;                ;00000000012;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000019;                                                       ; 46 ;
20180615;   ;面457454;        ;9255201           ;2360;                ;00000000036;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000021;                                                       ; 46 ;
20180615;   ;面457454;        ;9255202           ;2360;                ;00000000036;     ;0000215705     ;                                        ;2105386704;8008446080;    ;IAE-8810 /;                               ;                                        ;000023;                                                       ; 46 ;
20180615;   ;面457453;        ;1212301           ;2360;                ;00000000040;     ;0000215705     ;                                        ;2105386705;8008446079;    ;IAE-8810 /;                               ;                                        ;000001;                                                       ; 14 ;
20180615;   ;面457453;        ;1462116           ;2360;                ;00000000048;     ;0000215705     ;                                        ;2105386705;8008446079;    ;IAE-8810 /;                               ;                                        ;000002;                                                       ; 14 ;
20180615;   ;面457453;        ;2071102           ;2360;                ;00000000036;     ;0000215705     ;                                        ;2105386705;8008446079;    ;IAE-8810 /;                               ;                                        ;000003;                                                       ; 14 ;
20180615;   ;面457453;        ;2071106           ;2360;                ;00000000018;     ;0000215705     ;                                        ;2105386705;8008446079;    ;IAE-8810 /;                               ;                                        ;000004;                                                       ; 14 ;
20180615;   ;面457453;        ;2071120           ;2360;                ;00000000012;     ;0000215705     ;                                        ;2105386705;8008446079;    ;IAE-8810 /;                               ;                                        ;000005;                                                       ; 14 ;
20180615;   ;面457489;        ;1121103           ;2360;                ;00000000024;     ;0000215680     ;                                        ;2105386727;8008446033;    ;NXA-6986 /;                               ;                                        ;000001;                                                       ;  7 ;
20180615;   ;面457489;        ;1182201           ;2360;                ;00000000024;     ;0000215680     ;                                        ;2105386727;8008446033;    ;NXA-6986 /;                               ;                                        ;000002;                                                       ;  7 ;
20180615;   ;面457489;        ;9254301           ;2360;                ;00000000024;     ;0000215680     ;                                        ;2105386727;8008446033;    ;NXA-6986 /;                               ;                                        ;000003;                                                       ;  7 ;
20180615;   ;面457489;        ;9254302           ;2360;                ;00000000036;     ;0000215680     ;                                        ;2105386727;8008446033;    ;NXA-6986 /;                               ;                                        ;000005;                                                       ;  7 ;
20180615;   ;面457490;        ;1212193           ;2360;                ;00000000040;     ;0000215680     ;                                        ;2105386728;8008446034;    ;NXA-6986 /;                               ;                                        ;000001;                                                       ;  4 ;
20180615;   ;面457487;        ;1102109           ;2360;                ;00000000018;     ;0000211965     ;                                        ;2105386737;8008446122;    ;NXA-4552 /;                               ;                                        ;000001;                                                       ;  7 ;
20180615;   ;面457487;        ;1182201           ;2360;                ;00000000024;     ;0000211965     ;                                        ;2105386737;8008446122;    ;NXA-4552 /;                               ;                                        ;000002;                                                       ;  7 ;
20180615;   ;面457487;        ;9254301           ;2360;                ;00000000012;     ;0000211965     ;                                        ;2105386737;8008446122;    ;NXA-4552 /;                               ;                                        ;000003;                                                       ;  7 ;
20180615;   ;面457487;        ;9254304           ;2360;                ;00000000012;     ;0000211965     ;                                        ;2105386737;8008446122;    ;NXA-4552 /;                               ;                                        ;000005;                                                       ;  7 ;
20180615;   ;面457487;        ;9255201           ;2360;                ;00000000012;     ;0000211965     ;                                        ;2105386737;8008446122;    ;NXA-4552 /;                               ;                                        ;000007;                                                       ;  7 ;
20180615;   ;面457487;        ;9255202           ;2360;                ;00000000012;     ;0000211965     ;                                        ;2105386737;8008446122;    ;NXA-4552 /;                               ;                                        ;000009;                                                       ;  7 ;
20180615;   ;面457487;        ;9255207           ;2360;                ;00000000012;     ;0000211965     ;                                        ;2105386737;8008446122;    ;NXA-4552 /;                               ;                                        ;000011;                                                       ;  7 ;
20180615;   ;面457486;        ;1461604           ;2360;                ;00000000012;     ;0000211965     ;                                        ;2105386738;8008446121;    ;NXA-4552 /;                               ;                                        ;000001;                                                       ;  5 ;
20180615;   ;面457486;        ;1462111           ;2360;                ;00000000024;     ;0000211965     ;                                        ;2105386738;8008446121;    ;NXA-4552 /;                               ;                                        ;000002;                                                       ;  5 ;
20180615;   ;面457486;        ;1462114           ;2360;                ;00000000024;     ;0000211965     ;                                        ;2105386738;8008446121;    ;NXA-4552 /;                               ;                                        ;000003;                                                       ;  5 ;
20180615;   ;面457486;        ;2071120           ;2360;                ;00000000006;     ;0000211965     ;                                        ;2105386738;8008446121;    ;NXA-4552 /;                               ;                                        ;000004;                                                       ;  5 ;
20180615;   ;面457486;        ;9461907           ;2360;                ;00000000014;     ;0000211965     ;                                        ;2105386738;8008446121;    ;NXA-4552 /;                               ;                                        ;000005;                                                       ;  5 ;
20180615;   ;面457484;        ;1107101           ;2360;                ;00000000012;     ;0000201334     ;                                        ;2105386743;8008446119;    ;NXA-4552 /;                               ;                                        ;000001;                                                       ;  5 ;
20180615;   ;面457484;        ;1182101           ;2360;                ;00000000012;     ;0000201334     ;                                        ;2105386743;8008446119;    ;NXA-4552 /;                               ;                                        ;000002;                                                       ;  5 ;
20180615;   ;面457484;        ;1621001           ;2360;                ;00000000001;     ;0000201334     ;                                        ;2105386743;8008446119;    ;NXA-4552 /;                               ;                                        ;000003;                                                       ;  5 ;
20180615;   ;面457484;        ;9254301           ;2360;                ;00000000012;     ;0000201334     ;                                        ;2105386743;8008446119;    ;NXA-4552 /;                               ;                                        ;000004;                                                       ;  5 ;
20180615;   ;面457484;        ;9254302           ;2360;                ;00000000012;     ;0000201334     ;                                        ;2105386743;8008446119;    ;NXA-4552 /;                               ;                                        ;000006;                                                       ;  5 ;
20180615;   ;面457465;        ;1412105           ;2360;                ;00000000008;     ;0000215131     ;                                        ;2105386864;8008446100;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  6 ;
20180615;   ;面457465;        ;1416130           ;2360;                ;00000000064;     ;0000215131     ;                                        ;2105386864;8008446100;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  6 ;
20180615;   ;面457465;        ;1418113           ;2360;                ;00000000096;     ;0000215131     ;                                        ;2105386864;8008446100;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  6 ;
20180615;   ;面457492;        ;8412159           ;2362;                ;00000000002;     ;0000215131     ;                                        ;2105386865;8008446101;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  2 ;
20180615;   ;面457473;        ;1414111           ;2360;                ;00000000001;     ;0000206472     ;                                        ;2105386880;8008446148;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  2 ;
20180615;   ;面457473;        ;1414112           ;2360;                ;00000000001;     ;0000206472     ;                                        ;2105386880;8008446148;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  2 ;
20180615;   ;面457473;        ;1418123           ;2360;                ;00000000001;     ;0000206472     ;                                        ;2105386880;8008446148;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  2 ;
20180615;   ;面457469;        ;1412105           ;2360;                ;00000000004;     ;0000215151     ;                                        ;2105386881;8008446146;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  5 ;
20180615;   ;面457469;        ;1416130           ;2360;                ;00000000032;     ;0000215151     ;                                        ;2105386881;8008446146;    ;NXA-2542 /;                               ;                                        ;000002;                                                       ;  5 ;
20180615;   ;面457469;        ;1418123           ;2360;                ;00000000001;     ;0000215151     ;                                        ;2105386881;8008446146;    ;NXA-2542 /;                               ;                                        ;000003;                                                       ;  5 ;
20180615;   ;面457469;        ;1418303           ;2360;                ;00000000048;     ;0000215151     ;                                        ;2105386881;8008446146;    ;NXA-2542 /;                               ;                                        ;000004;                                                       ;  5 ;
20180615;   ;面457476;        ;1411102           ;2360;                ;00000000030;     ;0000215743     ;                                        ;2105386884;8008446152;    ;NXA-2542 /;                               ;                                        ;000001;                                                       ;  5 ;
