Erdat   ;Vbeln     ;Wadaf   ;Wadat   ;TimF;TimT;Werk;Matnr             ;Empt       ;Lgmng      ;Kunnr          ;Name1                                   ;Stcd2         ;Name3                         ;Telf1               ;Empt1                                                                                                        ;Sxol1                                                                           ;Empt2                                                                           ;Ort02               ;Ort01                    ;Stras                        ;Pstlz;Text1                         ;Posnr ;Text2                                         ;Kunrg          ;Kunpy          ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2146114           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000086;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2142116           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000087;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2142118           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000088;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2144112           ;           ;00000000012;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000089;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2144113           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000090;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2144114           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000091;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2142107           ;           ;00000000080;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000092;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2142149           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000093;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2142155           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000094;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2142164           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000095;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081156           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000096;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2082101           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000097;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2146131           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000098;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2085106           ;           ;00000000008;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000099;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2091105           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000100;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2213101           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000101;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2123103           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000102;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027278           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000001;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027314           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000002;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027313           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000003;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027242           ;           ;00000000005;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000004;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2022256           ;           ;00000000008;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000005;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2022255           ;           ;00000000008;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000006;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2024111           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000007;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2022223           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000008;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2022119           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000009;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2022221           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000010;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2024103           ;           ;00000000004;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000011;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2024102           ;           ;00000000012;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000012;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2024101           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000013;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2023112           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000014;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027211           ;           ;00000000004;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000015;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027210           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000016;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027212           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000017;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027208           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000018;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027294           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000019;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027207           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000020;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027231           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000021;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027302           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000022;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027226           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000023;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027235           ;           ;00000000004;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000024;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2021166           ;           ;00000000004;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000025;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2024211           ;           ;00000000010;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000026;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2024212           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000027;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027315           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000028;                                              ;               ;               ;
20181220;2105536954;20181220;20181220;0000;2359;2495;2027316           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000029;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2081180           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000001;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2081181           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000002;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2093101           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000003;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2142117           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000004;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2142119           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000005;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2142129           ;           ;00000000006;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000006;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2142135           ;           ;00000000006;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000007;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2363133           ;           ;00000000003;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000008;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2363134           ;           ;00000000001;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000009;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2365101           ;           ;00000000003;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000010;                                              ;               ;               ;
20181220;2105536961;20181220;20181220;0000;2359;2490;2372103           ;           ;00000000012;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000011;                                              ;               ;               ;
20181220;2105536962;20181220;20181220;0000;2359;2495;2024205           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000001;                                              ;               ;               ;
20181220;2105536962;20181220;20181220;0000;2359;2495;2024206           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000002;                                              ;               ;               ;
20181220;2105536962;20181220;20181220;0000;2359;2495;2024223           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000003;                                              ;               ;               ;
20181220;2105536962;20181220;20181220;0000;2359;2495;2024225           ;           ;00000000002;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000004;                                              ;               ;               ;
20181220;2105536962;20181220;20181220;0000;2359;2495;2027236           ;           ;00000000003;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000005;                                              ;               ;               ;
20181220;2105536962;20181220;20181220;0000;2359;2495;2027237           ;           ;00000000003;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000006;                                              ;               ;               ;
20181220;2105536962;20181220;20181220;0000;2359;2495;2027322           ;           ;00000000001;0000143238     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000007;                                              ;               ;               ;
